Overall Qual,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Transformed Mas Vnr Area,Transformed Lot Area,Transformed 1st Flr SF,Transformed Gr Liv Area,Transformed Pool Area,Neighborhood_Gilbert,Neighborhood_GrnHill,Neighborhood_NWAmes,Neighborhood_NridgHt,Neighborhood_StoneBr,Neighborhood_Veenker,Roof Matl_ClyTile,Roof Matl_CompShg,Roof Matl_Tar&Grv,Roof Matl_WdShngl,Mas Vnr Type_None,Garage Type_2Types,Garage Type_None,Misc Feature_Elev,Kitchen Qual_encoded,Pool QC_encoded,Bsmt Exposure_encoded,Functional_encoded,Has Garage
5,1,1,3,1,6,0,2,0.0,9.29,7.0,7.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,5,0,2,0.0,9.0,6.9,6.9,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,2,1,3,1,6,0,2,0.0,9.25,6.77,7.48,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
7,2,0,3,1,6,0,2,5.21,9.24,7.31,7.31,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,7,1
7,2,0,3,1,6,0,2,0.0,9.11,7.27,7.27,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
6,2,1,3,1,7,1,2,4.8,9.08,6.83,7.48,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
7,2,1,3,1,7,0,2,4.56,9.1,6.72,7.42,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,0,3,1,6,0,2,4.71,9.19,7.36,7.36,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,1,3,1,6,0,2,0.0,9.43,6.85,7.52,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,3,1,6,0,2,0.0,9.7,7.27,7.27,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,3,1,6,0,2,4.23,9.28,7.28,7.28,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,0,3,1,6,1,2,5.2,9.32,7.31,7.31,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,7,1
5,2,0,3,1,5,0,0,4.92,9.04,6.95,6.95,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,7,0
5,1,0,3,1,5,0,1,4.34,9.7,6.81,6.81,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
5,1,0,2,1,5,0,2,3.71,8.85,6.82,6.82,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,2,0,3,1,5,0,2,0.0,9.08,6.95,6.95,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,2,7,1
5,1,0,3,1,6,0,1,4.51,8.85,6.76,6.76,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,1,1,3,1,5,0,1,0.0,9.14,7.15,7.15,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
5,1,0,3,1,5,1,1,0.0,9.65,6.76,6.76,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
5,1,0,2,1,6,0,2,0.0,8.88,6.8,6.8,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
5,1,0,2,1,5,0,1,0.0,8.88,6.65,6.65,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
5,1,0,2,1,5,0,2,0.0,9.04,6.65,6.65,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
7,2,0,3,1,6,0,3,0.0,9.36,7.39,7.39,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
8,2,1,4,1,8,1,2,5.29,9.42,6.97,7.69,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
8,2,0,3,1,7,1,2,0.0,9.38,7.49,7.49,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,3,7,1
8,2,1,3,1,7,1,2,4.69,9.38,7.17,7.54,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,3,7,1
9,2,1,3,1,8,2,3,5.32,9.31,7.3,7.68,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,2,7,1
7,2,1,3,1,6,0,2,0.0,9.08,6.73,7.45,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,1,3,1,6,0,2,0.0,9.33,6.85,7.53,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
8,2,0,2,1,5,1,2,5.56,9.66,7.32,7.32,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,7,1
7,2,0,3,1,6,1,2,5.28,9.38,7.32,7.32,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,7,1
8,2,0,3,1,7,1,2,5.11,9.46,7.51,7.51,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,7,1
7,2,0,3,1,7,1,2,5.35,9.08,7.26,7.26,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
7,2,1,3,1,8,0,2,6.35,9.15,6.96,7.62,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,1,2,1,7,1,2,0.0,9.08,6.81,7.45,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,3,1,6,0,2,0.0,9.12,7.1,7.1,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,3,1,6,1,2,5.15,9.19,7.4,7.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
6,1,0,1,1,4,0,2,5.14,8.4,6.74,6.74,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
6,1,0,1,1,4,0,2,5.14,8.4,6.74,6.74,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
8,2,0,3,1,7,1,3,5.2,9.23,7.38,7.38,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
7,2,1,3,1,7,0,2,0.0,9.14,6.76,7.46,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,3,1,6,0,2,5.35,9.05,7.31,7.31,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
6,2,1,3,1,7,0,2,0.0,9.06,6.61,7.3,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,2,1,3,1,6,1,2,0.0,9.31,6.41,7.24,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
4,2,0,2,1,5,0,2,0.0,9.08,7.03,7.03,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,7,1
5,1,0,3,1,7,0,2,0.0,9.2,7.3,7.3,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,0,2,1,3,1,1,0.0,9.09,6.71,6.71,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
7,3,0,4,1,7,1,2,6.22,8.9,6.21,7.56,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,7,1
6,1,1,3,1,6,0,2,4.95,8.98,6.55,7.26,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
4,1,0,3,1,7,0,1,0.0,9.28,7.05,7.05,0.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3,0,1,6,1
6,1,0,3,1,6,1,1,5.55,8.88,7.03,7.03,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
9,2,0,3,1,8,1,3,5.83,9.49,7.44,7.44,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,7,1
6,1,0,2,1,5,0,2,4.39,8.21,6.98,6.98,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,7,1
5,1,0,2,1,4,0,0,0.0,9.15,6.55,6.55,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
4,1,0,3,1,5,0,1,0.0,8.77,6.78,6.78,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,3,1,6,0,1,0.0,9.37,7.22,7.22,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,6,1
4,2,0,4,1,9,0,1,0.0,9.04,6.99,7.33,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,4,1
5,1,0,2,1,4,0,0,0.0,8.31,6.76,6.76,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
3,1,0,2,1,4,0,2,0.0,9.23,6.85,6.85,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,6,1
5,2,0,6,2,10,0,0,4.32,9.3,7.43,7.43,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,7,0
5,1,0,2,1,7,1,1,5.56,9.37,7.35,7.35,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,6,1
4,1,0,3,1,5,0,1,0.0,9.1,6.87,6.87,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,0,3,1,7,0,2,0.0,9.42,6.53,7.09,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,2,7,1
5,1,0,3,1,6,2,1,0.0,9.01,6.75,7.17,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,2,0,3,1,6,0,2,0.0,9.31,6.89,7.38,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,5,1
5,1,1,3,1,7,2,1,4.49,8.75,6.73,7.15,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,1,0,3,1,6,0,1,0.0,8.41,6.74,7.33,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
2,1,0,1,1,3,0,1,0.0,9.04,6.08,6.08,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,7,1
6,2,0,3,1,7,1,1,0.0,9.2,6.85,7.31,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,2,1,5,1,12,2,2,0.0,9.67,7.43,8.03,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,1,3,1,6,1,1,0.0,8.65,6.47,7.13,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,2,0,4,1,7,2,2,0.0,8.96,7.19,7.59,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,5,1
6,1,0,3,1,6,1,2,0.0,9.06,7.12,7.12,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,2,1,3,1,7,1,1,0.0,8.73,7.06,7.38,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,1,0,3,1,6,0,2,0.0,8.88,6.36,7.04,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,1,1,3,1,9,1,2,0.0,8.93,7.07,7.56,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,2,0,3,1,6,1,1,0.0,8.75,6.78,7.3,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,1,0,3,1,6,1,1,0.0,8.88,6.44,7.11,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
7,1,1,3,1,9,2,1,0.0,9.3,7.15,7.64,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
5,1,1,2,1,6,2,2,0.0,9.52,6.73,7.36,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,5,1
6,1,0,3,1,7,2,1,0.0,8.92,6.63,7.31,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
5,1,1,2,1,7,2,1,0.0,9.17,6.88,7.18,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,5,1
5,1,0,2,1,5,0,1,0.0,9.59,7.15,7.15,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,2,1,5,0,2,0.0,9.5,6.87,6.87,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,1,3,1,7,1,1,0.0,8.95,6.71,7.2,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,2,1,5,2,13,2,2,0.0,9.01,7.12,7.82,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,2,1,6,1,1,0.0,9.12,7.01,7.01,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
7,1,1,3,1,7,1,1,0.0,9.39,6.76,7.36,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,7,1
6,2,0,3,1,6,1,2,4.89,9.5,7.35,7.35,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
5,2,0,3,1,7,1,1,0.0,9.66,6.89,7.33,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,2,1
6,1,0,3,1,6,1,1,0.0,9.55,7.05,7.05,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,1,1,3,1,6,2,2,6.04,9.77,7.55,7.55,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,7,1
6,1,0,2,1,5,1,2,0.0,7.46,6.25,6.94,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,1,2,1,5,1,2,0.0,7.31,6.33,7.11,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,2,7,1
6,1,1,2,1,5,1,2,0.0,7.39,6.33,7.11,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,1,2,1,5,1,2,0.0,7.17,6.33,7.11,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,1,3,1,6,1,2,5.49,9.52,7.08,7.59,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
7,2,0,3,1,7,2,2,0.0,9.78,7.77,7.77,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,1,6,1
6,2,0,3,1,5,1,2,5.56,9.98,7.43,7.43,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
5,1,0,3,1,6,0,1,0.0,9.28,6.51,7.2,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,2,0,5,1,11,0,2,0.0,9.07,6.83,7.68,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
5,1,0,3,1,6,0,1,0.0,8.76,6.39,7.08,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
3,1,0,2,1,6,0,0,0.0,9.04,6.92,7.33,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,7,0
4,1,0,2,1,4,0,1,0.0,9.23,6.35,6.35,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
8,2,0,2,1,5,1,2,5.16,8.25,7.41,7.41,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,4,7,1
2,1,0,1,1,4,0,1,0.0,9.99,6.7,6.7,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,6,1
8,2,1,3,1,7,1,3,0.0,9.22,6.95,7.63,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,1,1,1,1,6,1,2,0.0,9.46,7.33,7.67,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,0,3,1,7,1,2,4.69,9.4,7.44,7.44,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,7,1
6,2,1,3,1,7,1,2,0.0,9.41,6.69,7.58,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,1,0,2,1,5,1,1,0.0,9.19,6.83,6.83,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
6,1,1,2,1,5,2,2,0.0,9.14,7.16,7.16,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
5,2,0,4,2,8,0,2,0.0,9.22,7.17,7.46,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,7,1
7,2,0,3,1,6,0,2,0.0,9.21,7.1,7.1,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
5,2,0,2,1,5,0,2,0.0,9.31,7.38,7.38,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,1,0,3,1,7,1,2,6.3,9.57,7.2,7.2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,0,3,1,8,2,2,0.0,12.28,7.62,7.62,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,4,7,1
9,2,0,2,1,6,1,3,4.26,9.46,7.39,7.39,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,4,7,1
7,2,1,3,1,6,0,2,0.0,9.48,6.74,7.43,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
9,2,0,3,1,9,1,3,5.51,9.51,7.62,7.62,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,4,7,1
9,2,0,3,1,7,0,3,6.01,9.58,7.4,7.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,4,7,1
8,2,0,3,1,7,0,3,0.0,9.1,7.29,7.29,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
6,2,0,3,1,6,1,2,0.0,9.35,7.25,7.25,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,2,7,1
6,2,1,3,1,7,1,2,0.0,9.19,7.23,7.71,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,1,3,1,7,1,2,5.74,9.58,7.3,7.3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,4,6,1
8,2,0,2,1,6,0,2,4.92,8.83,7.17,7.17,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,1,3,1,9,0,2,0.0,9.12,6.98,7.61,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
9,2,0,2,1,8,1,3,6.37,9.59,7.52,7.52,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,3,7,1
9,2,0,2,1,7,1,3,5.67,9.44,7.59,7.59,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,4,7,1
5,1,0,3,1,6,0,1,5.21,9.44,6.92,6.92,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
5,1,0,3,1,9,1,2,4.33,9.99,7.48,7.48,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,6,1
6,2,0,2,1,5,0,2,5.77,8.41,7.09,7.09,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
6,2,0,2,1,5,0,2,6.05,8.41,7.11,7.11,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
4,1,0,2,1,5,0,1,0.0,7.38,6.27,6.9,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,4,7,1
5,1,0,3,1,5,0,1,0.0,9.2,6.77,6.77,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
4,1,0,1,1,3,0,1,0.0,7.33,6.45,6.45,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,3,7,1
5,2,0,3,1,7,1,2,5.18,9.5,7.25,7.25,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
4,1,0,1,1,3,0,1,0.0,7.3,6.45,6.45,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
4,1,1,3,1,6,1,0,0.0,7.34,6.68,7.2,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
4,1,1,3,1,6,0,1,0.0,7.7,6.3,7.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,0,2,1,4,0,1,0.0,8.95,6.68,6.68,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
6,1,0,2,1,5,0,1,0.0,8.95,7.0,7.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
5,1,0,1,1,4,1,2,4.65,9.12,7.01,7.01,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,3,7,1
5,1,0,3,1,5,0,0,0.0,9.08,6.73,6.73,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,1,7,0
5,1,0,2,1,5,1,2,0.0,8.95,6.78,6.78,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,7,1
5,1,1,1,1,5,0,2,0.0,9.56,6.68,7.22,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,1,1,3,1,6,0,2,0.0,9.25,6.44,7.16,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,0,2,1,5,2,2,0.0,9.19,7.36,7.36,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,4,7,1
5,1,1,4,1,7,1,2,5.19,9.26,6.67,7.4,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,7,1
6,1,0,3,1,6,1,2,0.0,9.31,7.25,7.25,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,6,1
6,2,1,4,1,7,2,2,0.0,9.47,7.66,7.66,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
6,2,1,4,1,9,2,2,0.0,9.31,7.0,7.66,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,7,1
6,2,1,3,1,7,1,2,0.0,9.07,6.83,7.38,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,1,3,1,7,1,2,4.79,9.0,6.52,7.29,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
6,2,1,3,1,7,0,2,0.0,9.16,6.83,7.38,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,4,7,1
6,2,1,3,1,7,2,2,0.0,9.11,6.85,7.4,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,4,7,1
6,2,1,3,1,7,1,2,0.0,9.62,6.82,7.4,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
5,2,0,3,1,7,0,2,0.0,9.56,7.23,7.23,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
7,2,1,3,1,6,1,2,0.0,9.99,6.59,7.28,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,4,7,1
8,1,1,0,1,5,1,2,0.0,8.5,7.37,7.37,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5,0,3,7,1
8,1,1,1,1,6,1,2,0.0,8.74,7.43,7.43,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,2,6,1
8,2,0,2,1,5,1,2,0.0,8.59,7.2,7.2,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,1,7,1
8,2,0,2,1,5,0,2,0.0,8.53,7.16,7.16,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,2,7,1
6,2,1,3,1,7,1,2,0.0,9.29,6.83,7.38,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,1,3,1,7,1,2,0.0,9.32,6.84,7.4,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
6,2,1,3,1,8,1,2,0.0,8.99,6.65,7.41,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,7,1
7,2,1,3,1,7,1,2,0.0,9.29,6.99,7.55,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,1,7,1
6,2,1,3,1,7,0,2,5.27,9.55,6.75,7.44,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
8,2,0,2,1,5,1,2,0.0,8.45,7.11,7.11,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,2,7,1
8,2,0,2,1,5,1,2,0.0,8.69,7.2,7.2,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,0,4,7,1
8,3,1,5,1,9,1,3,4.88,9.51,7.06,7.82,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,4,7,1
9,2,1,4,1,11,1,3,5.51,9.32,7.03,7.83,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,1,7,1
9,2,0,2,1,7,1,3,5.69,9.64,7.54,7.54,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,4,7,1
6,1,0,3,1,7,2,2,0.0,10.35,7.3,7.3,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,5,1
9,2,0,2,1,6,1,2,5.19,9.0,7.44,7.44,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,4,7,1
6,2,1,3,1,6,1,2,3.81,10.76,7.31,7.31,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
7,2,1,3,1,7,1,2,4.82,9.93,7.12,7.65,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
7,2,0,2,1,6,1,2,4.63,9.45,7.43,7.43,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,2,7,1
6,2,0,3,1,7,1,2,5.35,9.4,7.26,7.26,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,0,3,1,6,0,2,5.16,9.29,7.14,7.14,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,2,7,1
7,2,0,3,1,7,2,2,5.95,9.83,7.63,7.63,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
7,2,0,3,1,6,1,2,5.27,9.58,7.49,7.49,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
6,2,1,4,1,11,1,2,6.05,9.41,7.34,7.96,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,7,1
6,2,0,3,1,6,1,2,6.43,9.48,7.1,7.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,1,7,1
