Overall Qual,Overall Cond,Bsmt Full Bath,Full Bath,Kitchen AbvGr,Transformed Lot Area,Transformed 1st Flr SF,Transformed Gr Liv Area,MS SubClass_85,MS SubClass_180,MS Zoning_FV,Land Contour_Bnk,Neighborhood_Edwards,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_StoneBr,Condition 2_Artery,Condition 2_PosN,House Style_2.5Unf,Roof Style_Flat,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 2nd_PreCast,Foundation_CBlock,Central Air_Y,Sale Condition_Family,Bsmt Qual_encoded,Kitchen Qual_encoded,Fireplace Qu_encoded,Garage Cond_encoded,Paved Drive_encoded
4,5,0,2,1,9.08,7.03,7.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,3,0
5,7,1,1,1,9.2,7.3,7.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,3,2
4,6,1,1,1,9.09,6.71,6.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,2,2
7,5,0,3,1,8.9,6.21,7.56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,3,2
6,6,0,1,1,8.98,6.55,7.26,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
4,6,1,1,1,9.28,7.05,7.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,6,1,1,1,8.88,7.03,7.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,2,3,2
9,5,1,2,1,9.49,7.44,7.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
6,5,1,1,1,8.21,6.98,6.98,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
5,9,0,1,1,9.15,6.55,6.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,2
4,5,0,1,1,8.77,6.78,6.78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,1,1,1,9.37,7.22,7.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,3,2
4,3,0,2,1,9.04,6.99,7.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0
5,8,0,1,1,8.31,6.76,6.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,2
3,3,0,1,1,9.23,6.85,6.85,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2
5,5,0,2,2,9.3,7.43,7.43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,2
5,5,0,1,1,9.37,7.35,7.35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
4,3,0,1,1,9.1,6.87,6.87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,8,0,1,1,9.42,6.53,7.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,0,3,2
5,6,0,1,1,9.01,6.75,7.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
5,5,0,2,1,9.31,6.89,7.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,4,0,1,1,8.75,6.73,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,3,2
5,5,0,1,1,8.41,6.74,7.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,3,2
2,5,0,1,1,9.04,6.08,6.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,3,0
6,7,0,2,1,9.2,6.85,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,3,2
7,3,1,2,1,9.67,7.43,8.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,2
6,6,0,1,1,8.65,6.47,7.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,3,2
4,3,1,2,1,8.96,7.19,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,3,2
6,8,0,1,1,9.06,7.12,7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,3,2
6,6,0,2,1,8.73,7.06,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,4,3,2
7,9,1,1,1,8.88,6.36,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,6,0,1,1,8.93,7.07,7.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,2,2
7,7,0,2,1,8.75,6.78,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,3,2
7,8,0,1,1,8.88,6.44,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,3,2
7,9,0,1,1,9.3,7.15,7.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
5,6,1,1,1,9.52,6.73,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
6,7,0,1,1,8.92,6.63,7.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,4,3,1
5,7,1,1,1,9.17,6.88,7.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,2
5,4,0,1,1,9.59,7.15,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,7,1,1,1,9.5,6.87,6.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
5,6,0,1,1,8.95,6.71,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,3,2
7,6,0,2,2,9.01,7.12,7.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,4,3,2
5,6,1,1,1,9.12,7.01,7.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,3,2
7,7,0,1,1,9.39,6.76,7.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,3,2
6,6,1,2,1,9.5,7.35,7.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
5,7,1,2,1,9.66,6.89,7.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,2
6,8,0,1,1,9.55,7.05,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,4,3,2
6,5,1,1,1,9.77,7.55,7.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,3,2
6,6,0,1,1,7.46,6.25,6.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
6,6,1,1,1,7.31,6.33,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
6,6,0,1,1,7.39,6.33,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
6,6,0,1,1,7.17,6.33,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
6,6,1,2,1,9.52,7.08,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
7,9,1,2,1,9.78,7.77,7.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,5,4,3,2
6,9,1,2,1,9.98,7.43,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,4,3,2
5,7,0,1,1,9.28,6.51,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,2,2
5,6,0,2,1,9.07,6.83,7.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,2
5,5,0,1,1,8.76,6.39,7.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0
3,2,0,1,1,9.04,6.92,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0
4,6,0,1,1,9.23,6.35,6.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0
8,5,1,2,1,8.25,7.41,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
2,4,0,1,1,9.99,6.7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0
8,5,0,2,1,9.22,6.95,7.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,1,1,1,9.46,7.33,7.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,5,3,2
7,5,0,2,1,9.4,7.44,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
6,5,1,2,1,9.41,6.69,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,3,3,2
6,6,1,1,1,9.19,6.83,6.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
6,7,1,1,1,9.14,7.16,7.16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,2,3,2
5,5,0,2,2,9.22,7.17,7.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,3,2
7,5,1,2,1,9.21,7.1,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
5,5,1,2,1,9.31,7.38,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
6,6,0,1,1,9.57,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,4,3,2
7,5,2,2,1,12.28,7.62,7.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,4,3,2
9,5,1,2,1,9.46,7.39,7.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,3,2
7,5,0,2,1,9.48,6.74,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,3,2
9,5,1,2,1,9.51,7.62,7.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,5,5,3,2
9,5,1,2,1,9.58,7.4,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,3,2
8,5,0,2,1,9.1,7.29,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,1,2,1,9.35,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
6,8,0,2,1,9.19,7.23,7.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,2,2,1,9.58,7.3,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2,3,2
8,5,1,2,1,8.83,7.17,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,3,2
7,5,0,2,1,9.12,6.98,7.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
9,5,1,2,1,9.59,7.52,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
9,5,1,2,1,9.44,7.59,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
5,7,0,1,1,9.44,6.92,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,4,0,3,2
5,4,0,1,1,9.99,7.48,7.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,2
6,5,1,2,1,8.41,7.09,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,3,2
6,5,1,2,1,8.41,7.11,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,3,2
4,5,1,1,1,7.38,6.27,6.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
5,6,1,1,1,9.2,6.77,6.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
4,8,1,1,1,7.33,6.45,6.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,4,0,3,2
5,5,0,2,1,9.5,7.25,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,3,2
4,4,1,1,1,7.3,6.45,6.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
4,6,0,1,1,7.34,6.68,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,0,2
4,4,0,1,1,7.7,6.3,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,8,0,1,1,8.95,6.68,6.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
6,5,0,1,1,8.95,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
5,6,1,1,1,9.12,7.01,7.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
5,5,1,1,1,9.08,6.73,6.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,0,2
5,6,1,1,1,8.95,6.78,6.78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,2,3,2
5,5,1,1,1,9.56,6.68,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
5,5,0,1,1,9.25,6.44,7.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
6,5,1,2,1,9.19,7.36,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,3,3,2
5,7,0,1,1,9.26,6.67,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,3,2
6,8,1,1,1,9.31,7.25,7.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
6,7,0,2,1,9.47,7.66,7.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
6,5,0,2,1,9.31,7.0,7.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,3,4,3,2
6,5,0,2,1,9.07,6.83,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,2
6,5,0,2,1,9.0,6.52,7.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
6,5,0,2,1,9.16,6.83,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,3,2
6,5,1,2,1,9.11,6.85,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
6,5,0,2,1,9.62,6.82,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
5,5,1,2,1,9.56,7.23,7.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,0,2,1,9.99,6.59,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
8,5,1,1,1,8.5,7.37,7.37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
8,5,1,1,1,8.74,7.43,7.43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,4,3,3,2
8,5,1,2,1,8.59,7.2,7.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,0,2,1,8.53,7.16,7.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,2,1,9.29,6.83,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
6,5,0,2,1,9.32,6.84,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,3,3,2
6,5,1,2,1,8.99,6.65,7.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,3,3,2
7,5,0,2,1,9.29,6.99,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
6,5,1,2,1,9.55,6.75,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
8,5,1,2,1,8.45,7.11,7.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,1,2,1,8.69,7.2,7.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,0,3,1,9.51,7.06,7.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
9,5,0,2,1,9.32,7.03,7.83,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,5,4,3,2
9,5,1,2,1,9.64,7.54,7.54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
6,2,0,1,1,10.35,7.3,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
9,5,1,2,1,9.0,7.44,7.44,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5,5,4,3,2
6,5,0,2,1,10.76,7.31,7.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,2
7,6,0,2,1,9.93,7.12,7.65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
7,6,1,2,1,9.45,7.43,7.43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,5,5,3,2
6,6,0,2,1,9.4,7.26,7.26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
7,7,1,2,1,9.29,7.14,7.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
7,5,1,2,1,9.83,7.63,7.63,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,4,2,3,2
7,5,0,2,1,9.58,7.49,7.49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,4,3,3,2
6,7,1,2,1,9.41,7.34,7.96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
6,5,1,2,1,9.48,7.1,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,1,3,2
5,6,0,2,1,9.66,7.03,7.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,5,0,3,2
7,6,0,2,1,9.25,7.15,7.62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
5,6,0,1,1,9.18,6.58,7.18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
7,7,0,2,1,9.43,7.26,7.95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,2
6,5,0,2,1,9.34,7.33,7.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,3,3,3,2
6,5,0,2,1,9.25,7.28,7.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
7,6,0,2,1,9.26,7.0,7.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3,3,4,3,2
5,6,0,1,1,9.21,7.07,7.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,4,4,2,3,2
8,5,1,2,1,9.57,7.12,7.76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
5,5,0,2,2,9.11,6.8,7.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
6,8,1,1,1,9.19,6.96,6.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
4,6,0,1,1,9.24,6.84,6.84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
5,5,1,1,1,8.93,6.76,6.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
4,5,0,1,1,9.45,6.76,6.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,5,1,2,1,8.31,7.2,7.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
6,5,0,1,1,7.43,6.18,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,5,1,1,1,7.43,6.18,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,6,0,1,1,7.54,6.18,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,6,0,1,1,7.53,6.18,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,5,0,1,1,7.43,6.18,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,3,0,1,1,7.43,6.18,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
5,5,0,2,1,7.43,6.45,7.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
6,6,0,2,1,8.3,6.98,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
6,6,0,2,1,7.74,6.75,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
7,6,0,2,1,7.84,6.96,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,2
5,5,0,1,1,9.16,6.79,6.79,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3,3,0,3,2
8,5,1,2,1,9.43,7.57,7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
10,5,1,2,1,9.43,7.46,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,3,2
10,5,1,2,1,9.6,7.64,7.64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,5,4,3,2
9,5,1,2,1,9.61,7.3,7.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
8,5,1,2,1,9.45,7.37,7.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,3,2
8,5,1,2,1,9.54,7.44,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
8,5,1,2,1,9.52,7.81,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,3,2
9,5,1,2,1,9.58,7.58,7.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
9,5,1,2,1,9.5,7.52,7.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
10,5,1,2,1,9.44,7.4,7.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,3,2
9,5,1,2,1,9.41,7.25,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
8,5,0,2,1,9.09,6.86,7.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,1,2,1,9.27,7.07,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
10,5,2,1,1,9.45,7.81,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
9,5,1,2,1,9.52,7.36,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
7,5,1,2,1,9.27,6.91,7.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,1,2,1,9.29,7.36,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
8,5,1,2,1,9.74,7.32,7.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,3,3,2
8,5,0,2,1,9.71,7.5,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,4,3,2
9,5,1,2,1,9.22,7.53,7.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,5,4,3,2
9,5,1,1,1,9.08,7.44,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
7,5,0,2,1,9.42,7.22,7.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,0,1,1,9.45,7.33,7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
9,5,0,2,1,9.09,7.43,7.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,5,3,2
9,5,1,2,1,9.02,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,4,3,2
8,5,1,2,1,8.74,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
8,5,0,2,1,8.74,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,7.8,6.64,7.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,1,2,1,7.8,6.64,7.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,3,2
7,5,1,2,1,9.01,7.21,7.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,1,2,1,8.28,7.28,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,1,2,1,8.28,7.36,7.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,3,3,2
7,5,0,2,1,8.07,7.32,7.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
7,5,0,2,1,8.07,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,3,2
